Дата,Температура (день),Давление (день),Облачность (день),Ветер (день),Температура (вечер),Давление (вечер),Облачность (вечер),Ветер (вечер)
2016-11-3,-4,755,Пасмурно,В 2м/с,-5,755,Переменная облачность,В 2м/с
2016-11-4,0,746,Пасмурно,ЮЗ 2м/с,+1,747,Пасмурно,ЮЗ 2м/с
2016-11-5,+1,748,Пасмурно,ЮЗ 2м/с,-2,748,Пасмурно,ЮЗ 2м/с
2016-11-6,-1,753,Переменная облачность,З 3м/с,-2,755,Переменная облачность,З 3м/с
2016-11-7,-2,752,Пасмурно,ЮВ 4м/с,+1,750,Пасмурно,ЮВ 4м/с
2016-11-8,+7,747,Пасмурно,ЮЗ 2м/с,+7,749,Переменная облачность,ЮЗ 2м/с
2016-11-9,+2,752,Пасмурно,В 2м/с,+2,752,Пасмурно,В 2м/с
2016-11-10,+1,752,Пасмурно,В 3м/с,0,753,Пасмурно,В 3м/с
2016-11-11,+6,748,Нет данных,В 2м/с,+7,749,Пасмурно,В 2м/с
2016-11-12,+2,752,Малооблачно,ЮЗ 3м/с,+1,752,Пасмурно,ЮЗ 3м/с
2016-11-13,-2,755,Переменная облачность,З 2м/с,-3,757,Пасмурно,З 2м/с
2016-11-14,-2,759,Пасмурно,В 1м/с,-4,759,Пасмурно,В 1м/с
2016-11-15,-6,761,Переменная облачность,СВ 1м/с,-9,762,Ясно,СВ 1м/с
2016-11-16,-7,761,Ясно,ЮВ 1м/с,-9,762,Ясно,ЮВ 1м/с
2016-11-17,-6,763,Ясно,ЮВ 1м/с,-8,764,Ясно,ЮВ 1м/с
2016-11-18,-6,765,Ясно,ЮВ 1м/с,-9,767,Ясно,ЮВ 1м/с
2016-11-19,-8,773,Ясно,ЮВ 2м/с,-10,775,Ясно,ЮВ 2м/с
2016-11-20,-11,780,Ясно,ЮВ 2м/с,-13,781,Ясно,ЮВ 2м/с
2016-11-21,-9,779,Ясно,ЮЗ 2м/с,-11,778,Ясно,ЮЗ 2м/с
2016-11-22,-5,774,Ясно,З 2м/с,-8,773,Ясно,З 2м/с
2016-11-23,-3,767,Ясно,З 4м/с,-6,765,Ясно,З 4м/с
2016-11-24,-1,757,Ясно,З 4м/с,-4,755,Ясно,З 4м/с
2016-11-25,-2,747,Пасмурно,ЮЗ 3м/с,-2,746,Пасмурно,ЮЗ 3м/с
2016-11-26,-2,740,Пасмурно,З 3м/с,-2,743,Пасмурно,З 3м/с
2016-11-27,-2,738,Пасмурно,ЮЗ 3м/с,-1,740,Пасмурно,ЮЗ 3м/с
2016-11-28,+2,740,Пасмурно,Ю 2м/с,+4,738,Пасмурно,Ю 2м/с
2016-11-29,0,745,Малооблачно,ЮЗ 3м/с,-1,746,Пасмурно,ЮЗ 3м/с
2016-11-30,-8,749,Переменная облачность,З 3м/с,-10,749,Ясно,З 3м/с
2016-12-1,-9,752,Переменная облачность,Ю 1м/с,-11,753,Малооблачно,Ю 1м/с
2016-12-2,-9,752,Пасмурно,ЮВ 2м/с,-9,749,Пасмурно,ЮВ 2м/с
2016-12-3,-7,738,Пасмурно,С 1м/с,-9,740,Пасмурно,С 1м/с
2016-12-4,-9,747,Переменная облачность,СЗ 3м/с,-11,749,Пасмурно,СЗ 3м/с
2016-12-5,-10,749,Ясно,З 1м/с,-11,748,Малооблачно,З 1м/с
2016-12-6,-6,738,Пасмурно,ЮЗ 3м/с,-4,739,Пасмурно,ЮЗ 3м/с
2016-12-7,-15,745,Малооблачно,СЗ 3м/с,-18,747,Малооблачно,СЗ 3м/с
2016-12-8,-16,746,Пасмурно,Ю 2м/с,-13,742,Переменная облачность,Ю 2м/с
2016-12-9,-7,737,Переменная облачность,З 1м/с,-6,737,Пасмурно,З 1м/с
2016-12-10,-5,730,Пасмурно,З 2м/с,-4,730,Пасмурно,З 2м/с
2016-12-11,-11,737,Ясно,СЗ 3м/с,-15,740,Ясно,СЗ 3м/с
2016-12-12,-15,743,Ясно,З 1м/с,-16,743,Ясно,З 1м/с
2016-12-13,-15,746,Ясно,СЗ 2м/с,-17,749,Ясно,СЗ 2м/с
2016-12-14,-18,751,Ясно,З 2м/с,-19,752,Ясно,З 2м/с
2016-12-15,-18,751,Пасмурно,ЮЗ 1м/с,-20,752,Пасмурно,ЮЗ 1м/с
2016-12-16,-21,757,Ясно,С 2м/с,-23,758,Ясно,С 2м/с
2016-12-17,-19,755,Переменная облачность,З 3м/с,-16,752,Пасмурно,З 3м/с
2016-12-18,-9,746,Пасмурно,З 3м/с,-7,746,Пасмурно,З 3м/с
2016-12-19,-2,743,Пасмурно,З 2м/с,-3,743,Пасмурно,З 2м/с
2016-12-20,-21,758,Ясно,С 1м/с,-25,760,Ясно,С 1м/с
2016-12-21,-15,751,Пасмурно,З 3м/с,-10,748,Пасмурно,З 3м/с
2016-12-22,-19,758,Ясно,СВ 2м/с,-19,761,Пасмурно,СВ 2м/с
2016-12-23,-12,758,Пасмурно,Ю 1м/с,-9,757,Пасмурно,Ю 1м/с
2016-12-24,-7,752,Пасмурно,ЮЗ 2м/с,-7,752,Пасмурно,ЮЗ 2м/с
2016-12-25,-8,753,Малооблачно,В 1м/с,-8,753,Пасмурно,В 1м/с
2016-12-26,-7,752,Пасмурно,З 1м/с,-7,750,Пасмурно,З 1м/с
2016-12-27,-4,746,Пасмурно,ЮЗ 4м/с,-5,746,Пасмурно,ЮЗ 4м/с
2016-12-28,-3,749,Пасмурно,ЮЗ 2м/с,-3,751,Пасмурно,ЮЗ 2м/с
2016-12-29,-2,757,Пасмурно,З 2м/с,-3,758,Пасмурно,З 2м/с
2016-12-30,-5,755,Пасмурно,З 1м/с,-5,754,Пасмурно,З 1м/с
2016-12-31,-4,747,Пасмурно,З 5м/с,-3,744,Пасмурно,З 5м/с
2017-01-1,-4,740,Пасмурно,ЮЗ 2м/с,-4,740,Нет данных,ЮЗ 2м/с
2017-01-2,-3,736,Нет данных,ЮЗ 2м/с,-2,735,Пасмурно,ЮЗ 2м/с
2017-01-3,0,734,Пасмурно,З 3м/с,0,735,Переменная облачность,З 3м/с
2017-01-4,-5,741,Пасмурно,СЗ 2м/с,-9,746,Пасмурно,СЗ 2м/с
2017-01-5,-6,749,Пасмурно,ЮВ 3м/с,-3,747,Пасмурно,ЮВ 3м/с
2017-01-6,-1,752,Пасмурно,ЮЗ 1м/с,-3,754,Пасмурно,ЮЗ 1м/с
2017-01-7,-3,753,Пасмурно,В 3м/с,-3,751,Пасмурно,В 3м/с
2017-01-8,-7,754,Пасмурно,СВ 1м/с,-8,755,Пасмурно,СВ 1м/с
2017-01-9,-10,755,Пасмурно,СЗ 1м/с,-10,754,Пасмурно,СЗ 1м/с
2017-01-10,-9,754,Малооблачно,З 1м/с,-9,755,Переменная облачность,З 1м/с
2017-01-11,-7,755,Переменная облачность,З 3м/с,-7,755,Пасмурно,З 3м/с
2017-01-12,-11,755,Малооблачно,ЮЗ 2м/с,-13,755,Ясно,ЮЗ 2м/с
2017-01-13,-7,755,Пасмурно,ЮВ 2м/с,-8,756,Пасмурно,ЮВ 2м/с
2017-01-14,-12,760,Пасмурно,ЮВ 1м/с,-14,761,Пасмурно,ЮВ 1м/с
2017-01-15,-14,762,Малооблачно,В 2м/с,-18,762,Ясно,В 2м/с
2017-01-16,-14,763,Ясно,ЮВ 2м/с,-15,763,Ясно,ЮВ 2м/с
2017-01-17,-12,762,Малооблачно,ЮВ 1м/с,-14,761,Малооблачно,ЮВ 1м/с
2017-01-18,-14,760,Пасмурно,З 2м/с,-13,760,Малооблачно,З 2м/с
2017-01-19,-9,756,Переменная облачность,З 2м/с,-9,753,Пасмурно,З 2м/с
2017-01-20,-8,741,Пасмурно,З 3м/с,-5,741,Пасмурно,З 3м/с
2017-01-21,-9,740,Пасмурно,З 3м/с,-9,739,Пасмурно,З 3м/с
2017-01-22,-8,742,Малооблачно,СЗ 3м/с,-9,742,Пасмурно,СЗ 3м/с
2017-01-23,-7,747,Переменная облачность,З 3м/с,-9,747,Ясно,З 3м/с
2017-01-24,-1,740,Пасмурно,З 3м/с,-2,741,Пасмурно,З 3м/с
2017-01-25,-6,745,Переменная облачность,СВ 2м/с,-12,747,Переменная облачность,СВ 2м/с
2017-01-26,-17,748,Малооблачно,СЗ 3м/с,-19,747,Пасмурно,СЗ 3м/с
2017-01-27,-16,749,Малооблачно,З 1м/с,-16,749,Пасмурно,З 1м/с
2017-01-28,-19,755,Малооблачно,В 3м/с,-22,759,Малооблачно,В 3м/с
2017-01-29,-15,764,Ясно,В 1м/с,-20,765,Ясно,В 1м/с
2017-01-30,-12,763,Ясно,З 2м/с,-16,761,Ясно,З 2м/с
2017-01-31,-10,755,Ясно,З 1м/с,-17,754,Ясно,З 1м/с
2017-02-1,-11,746,Пасмурно,З 2м/с,-12,744,Пасмурно,З 2м/с
2017-02-2,-8,743,Переменная облачность,СЗ 3м/с,-9,746,Переменная облачность,СЗ 3м/с
2017-02-3,-11,752,Малооблачно,СЗ 3м/с,-13,754,Пасмурно,СЗ 3м/с
2017-02-4,-13,758,Ясно,З 1м/с,-16,757,Ясно,З 1м/с
2017-02-5,-12,746,Нет данных,В 5м/с,-11,743,Пасмурно,В 5м/с
2017-02-6,-16,751,Ясно,СЗ 3м/с,-21,753,Ясно,СЗ 3м/с
2017-02-7,-16,756,Ясно,СЗ 2м/с,-21,757,Ясно,СЗ 2м/с
2017-02-8,-15,758,Ясно,СЗ 4м/с,-16,760,Ясно,СЗ 4м/с
2017-02-9,-12,760,Малооблачно,С 2м/с,-21,761,Ясно,С 2м/с
2017-02-10,-7,755,Переменная облачность,З 2м/с,-8,755,Переменная облачность,З 2м/с
2017-02-11,-11,759,Переменная облачность,СЗ 1м/с,-15,760,Пасмурно,СЗ 1м/с
2017-02-12,-10,761,Малооблачно,ЮЗ 2м/с,-12,761,Малооблачно,ЮЗ 2м/с
2017-02-13,-8,761,Пасмурно,ЮЗ 2м/с,-11,758,Пасмурно,ЮЗ 2м/с
2017-02-14,-7,746,Переменная облачность,Ю 3м/с,-9,746,Пасмурно,Ю 3м/с
2017-02-15,-8,746,Ясно,В 3м/с,-9,747,Пасмурно,В 3м/с
2017-02-16,-8,752,Ясно,С 2м/с,-12,755,Ясно,С 2м/с
2017-02-17,-6,755,Малооблачно,ЮВ 1м/с,-14,755,Ясно,ЮВ 1м/с
2017-02-18,-11,746,Малооблачно,ЮЗ 3м/с,-8,745,Переменная облачность,ЮЗ 3м/с
2017-02-19,+2,746,Малооблачно,СЗ 3м/с,-2,749,Ясно,СЗ 3м/с
2017-02-20,+1,743,Переменная облачность,ЮЗ 5м/с,+1,743,Переменная облачность,ЮЗ 5м/с
2017-02-21,+2,740,Малооблачно,ЮЗ 3м/с,+1,740,Ясно,ЮЗ 3м/с
2017-02-22,+1,741,Малооблачно,ЮВ 3м/с,0,740,Пасмурно,ЮВ 3м/с
2017-02-23,+1,740,Переменная облачность,Ю 3м/с,0,739,Пасмурно,Ю 3м/с
2017-02-24,+2,738,Пасмурно,ЮЗ 1м/с,+1,740,Малооблачно,ЮЗ 1м/с
2017-02-25,+2,738,Пасмурно,ЮЗ 2м/с,+1,737,Пасмурно,ЮЗ 2м/с
2017-02-26,0,743,Малооблачно,З 3м/с,-3,744,Малооблачно,З 3м/с
2017-02-27,-2,745,Пасмурно,ЮЗ 3м/с,0,746,Пасмурно,ЮЗ 3м/с
2017-02-28,+1,752,Переменная облачность,СЗ 2м/с,-2,755,Малооблачно,СЗ 2м/с
2017-03-1,+1,758,Ясно,Ю 1м/с,-3,758,Ясно,Ю 1м/с
2017-03-2,-2,758,Пасмурно,ЮВ 3м/с,-3,757,Пасмурно,ЮВ 3м/с
2017-03-3,+1,752,Малооблачно,ЮВ 3м/с,0,752,Переменная облачность,ЮВ 3м/с
2017-03-4,+1,752,Пасмурно,Ю 3м/с,0,754,Пасмурно,Ю 3м/с
2017-03-5,+4,758,Ясно,Ю 2м/с,-1,758,Ясно,Ю 2м/с
2017-03-6,+5,756,Ясно,ЮЗ 3м/с,+1,757,Ясно,ЮЗ 3м/с
2017-03-7,+1,761,Ясно,Ю 2м/с,-2,762,Нет данных,Ю 2м/с
2017-03-8,-3,765,Пасмурно,В 1м/с,-3,766,Пасмурно,В 1м/с
2017-03-9,-3,766,Ясно,В 2м/с,-5,766,Малооблачно,В 2м/с
2017-03-10,-5,765,Ясно,ЮВ 2м/с,-6,764,Пасмурно,ЮВ 2м/с
2017-03-11,-2,764,Ясно,ЮВ 2м/с,-7,763,Ясно,ЮВ 2м/с
2017-03-12,-2,762,Ясно,ЮВ 1м/с,-6,762,Ясно,ЮВ 1м/с
2017-03-13,+1,760,Ясно,ЮЗ 2м/с,-4,759,Ясно,ЮЗ 2м/с
2017-03-14,+3,758,Ясно,ЮЗ 1м/с,-7,758,Ясно,ЮЗ 1м/с
2017-03-15,-1,757,Ясно,В 2м/с,-4,755,Ясно,В 2м/с
2017-03-16,0,754,Ясно,В 4м/с,-4,754,Малооблачно,В 4м/с
2017-03-17,-2,755,Пасмурно,В 4м/с,-3,754,Пасмурно,В 4м/с
2017-03-18,-4,752,Переменная облачность,ЮВ 2м/с,-5,752,Пасмурно,ЮВ 2м/с
2017-03-19,-4,752,Малооблачно,ЮВ 3м/с,-5,752,Пасмурно,ЮВ 3м/с
2017-03-20,0,752,Ясно,В 3м/с,-4,752,Ясно,В 3м/с
2017-03-21,+2,752,Ясно,В 4м/с,0,752,Ясно,В 4м/с
2017-03-22,+2,754,Ясно,В 4м/с,0,755,Ясно,В 4м/с
2017-03-23,+1,755,Пасмурно,Ю 1м/с,0,754,Пасмурно,Ю 1м/с
2017-03-24,+5,754,Ясно,З 3м/с,+2,753,Ясно,З 3м/с
2017-03-25,+3,740,Пасмурно,ЮЗ 3м/с,+1,742,Переменная облачность,ЮЗ 3м/с
2017-03-26,+2,746,Переменная облачность,З 3м/с,+1,746,Малооблачно,З 3м/с
2017-03-27,+3,739,Малооблачно,Ю 3м/с,+1,737,Пасмурно,Ю 3м/с
2017-03-28,+3,733,Переменная облачность,З 3м/с,+1,733,Ясно,З 3м/с
2017-03-29,-1,735,Пасмурно,СЗ 7м/с,-3,739,Ясно,СЗ 7м/с
2017-03-30,-1,745,Малооблачно,СЗ 1м/с,-3,747,Пасмурно,СЗ 1м/с
2017-03-31,-2,755,Пасмурно,СЗ 3м/с,-4,756,Ясно,СЗ 3м/с
2017-04-1,0,755,Малооблачно,ЮЗ 4м/с,-2,755,Пасмурно,ЮЗ 4м/с
2017-04-2,0,753,Переменная облачность,ЮЗ 2м/с,0,750,Пасмурно,ЮЗ 2м/с
2017-04-3,+3,751,Пасмурно,СВ 2м/с,+1,753,Пасмурно,СВ 2м/с
2017-04-4,+2,761,Ясно,СВ 2м/с,-3,761,Ясно,СВ 2м/с
2017-04-5,+4,759,Ясно,З 3м/с,+3,757,Ясно,З 3м/с
2017-04-6,+7,754,Малооблачно,ЮЗ 2м/с,+3,753,Ясно,ЮЗ 2м/с
2017-04-7,+9,750,Ясно,ЮВ 2м/с,+7,750,Ясно,ЮВ 2м/с
2017-04-8,+8,748,Ясно,ЮВ 3м/с,+7,747,Пасмурно,ЮВ 3м/с
2017-04-9,+14,747,Малооблачно,З 1м/с,+6,750,Ясно,З 1м/с
2017-04-10,+7,751,Ясно,СЗ 2м/с,+4,751,Ясно,СЗ 2м/с
2017-04-11,+14,749,Малооблачно,З 3м/с,+9,748,Ясно,З 3м/с
2017-04-12,+16,744,Переменная облачность,З 3м/с,+13,742,Пасмурно,З 3м/с
2017-04-13,+10,749,Пасмурно,З 3м/с,+8,749,Ясно,З 3м/с
2017-04-14,+15,742,Малооблачно,Ю 2м/с,+9,739,Пасмурно,Ю 2м/с
2017-04-15,+8,735,Пасмурно,З 4м/с,+3,738,Переменная облачность,З 4м/с
2017-04-16,+10,744,Переменная облачность,З 4м/с,+9,745,Ясно,З 4м/с
2017-04-17,+14,746,Пасмурно,З 3м/с,+9,748,Пасмурно,З 3м/с
2017-04-18,+4,753,Малооблачно,С 1м/с,+2,753,Пасмурно,С 1м/с
2017-04-19,+5,749,Пасмурно,СВ 3м/с,+2,748,Переменная облачность,СВ 3м/с
2017-04-20,+2,744,Пасмурно,З 4м/с,0,748,Переменная облачность,З 4м/с
2017-04-21,+6,750,Малооблачно,СЗ 3м/с,+4,749,Ясно,СЗ 3м/с
2017-04-22,0,740,Пасмурно,В 4м/с,0,737,Нет данных,В 4м/с
2017-04-23,+13,744,Переменная облачность,ЮЗ 3м/с,+10,745,Ясно,ЮЗ 3м/с
2017-04-24,+9,734,Пасмурно,ЮВ 2м/с,+7,736,Пасмурно,ЮВ 2м/с
2017-04-25,+11,749,Пасмурно,ЮЗ 3м/с,+7,752,Ясно,ЮЗ 3м/с
2017-04-26,+13,757,Малооблачно,З 2м/с,+11,758,Ясно,З 2м/с
2017-04-27,+17,758,Ясно,З 6м/с,+14,758,Ясно,З 6м/с
2017-04-28,+20,758,Ясно,ЮЗ 4м/с,+17,758,Ясно,ЮЗ 4м/с
2017-04-29,+23,759,Ясно,З 3м/с,+19,759,Ясно,З 3м/с
2017-04-30,+25,761,Ясно,З 3м/с,+17,760,Ясно,З 3м/с
2017-05-1,+26,760,Ясно,ЮВ 3м/с,+21,759,Ясно,ЮВ 3м/с
2017-05-2,+25,757,Малооблачно,Ю 3м/с,+19,755,Ясно,Ю 3м/с
2017-05-3,+27,749,Малооблачно,ЮЗ 4м/с,+18,749,Малооблачно,ЮЗ 4м/с
2017-05-4,+17,750,Ясно,С 3м/с,+11,751,Малооблачно,С 3м/с
2017-05-5,+10,749,Малооблачно,СЗ 4м/с,+7,748,Ясно,СЗ 4м/с
2017-05-6,+17,740,Переменная облачность,З 4м/с,+14,740,Пасмурно,З 4м/с
2017-05-7,+13,744,Ясно,СВ 2м/с,+9,746,Ясно,СВ 2м/с
2017-05-8,+24,742,Пасмурно,ЮЗ 2м/с,+20,740,Ясно,ЮЗ 2м/с
2017-05-9,+24,734,Малооблачно,З 3м/с,+17,735,Переменная облачность,З 3м/с
2017-05-10,+13,743,Переменная облачность,З 2м/с,+10,741,Пасмурно,З 2м/с
2017-05-11,+10,744,Пасмурно,З 3м/с,+6,748,Ясно,З 3м/с
2017-05-12,+14,749,Малооблачно,ЮЗ 4м/с,+4,749,Пасмурно,ЮЗ 4м/с
2017-05-13,+12,754,Малооблачно,З 3м/с,+9,754,Малооблачно,З 3м/с
2017-05-14,+14,754,Переменная облачность,З 3м/с,+11,754,Малооблачно,З 3м/с
2017-05-15,+14,757,Ясно,С 2м/с,+10,758,Ясно,С 2м/с
2017-05-16,+16,756,Ясно,Ю 2м/с,+12,755,Ясно,Ю 2м/с
2017-05-17,+16,755,Малооблачно,ЮВ 2м/с,+14,754,Малооблачно,ЮВ 2м/с
2017-05-18,+20,754,Малооблачно,Ю 1м/с,+16,753,Ясно,Ю 1м/с
2017-05-19,+18,752,Переменная облачность,З 2м/с,+16,752,Малооблачно,З 2м/с
2017-05-20,+23,746,Малооблачно,В 2м/с,+21,744,Переменная облачность,В 2м/с
2017-05-21,+14,737,Пасмурно,СЗ 2м/с,+13,737,Пасмурно,СЗ 2м/с
2017-05-22,+12,741,Пасмурно,СВ 2м/с,+10,742,Малооблачно,СВ 2м/с
2017-05-23,+13,746,Переменная облачность,СЗ 3м/с,+9,748,Ясно,СЗ 3м/с
2017-05-24,+20,750,Ясно,З 3м/с,+18,750,Ясно,З 3м/с
2017-05-25,+25,750,Малооблачно,З 3м/с,+21,750,Ясно,З 3м/с
2017-05-26,+23,748,Ясно,Ю 2м/с,+18,747,Ясно,Ю 2м/с
2017-05-27,+24,742,Малооблачно,З 4м/с,+15,743,Переменная облачность,З 4м/с
2017-05-28,+12,744,Пасмурно,СВ 2м/с,+3,745,Пасмурно,СВ 2м/с
2017-05-29,+10,749,Переменная облачность,З 3м/с,+10,746,Переменная облачность,З 3м/с
2017-05-30,+19,742,Малооблачно,З 3м/с,+16,743,Переменная облачность,З 3м/с
2017-05-31,+20,746,Малооблачно,СЗ 1м/с,+16,746,Ясно,СЗ 1м/с
2017-06-1,+27,737,Переменная облачность,З 4м/с,+17,739,Малооблачно,З 4м/с
2017-06-2,+23,737,Пасмурно,З 2м/с,+17,738,Малооблачно,З 2м/с
2017-06-3,+7,735,Пасмурно,СЗ 4м/с,+6,738,Пасмурно,СЗ 4м/с
2017-06-4,+13,745,Переменная облачность,З 5м/с,+9,747,Малооблачно,З 5м/с
2017-06-5,+13,751,Переменная облачность,З 1м/с,+8,752,Пасмурно,З 1м/с
2017-06-6,+19,747,Малооблачно,З 3м/с,+18,747,Пасмурно,З 3м/с
2017-06-7,+16,748,Малооблачно,С 2м/с,+13,748,Ясно,С 2м/с
2017-06-8,+17,746,Переменная облачность,СЗ 3м/с,+13,746,Ясно,СЗ 3м/с
2017-06-9,+18,749,Малооблачно,СЗ 2м/с,+14,749,Ясно,СЗ 2м/с
2017-06-10,+24,749,Малооблачно,З 2м/с,+15,748,Малооблачно,З 2м/с
2017-06-11,+18,746,Переменная облачность,СЗ 2м/с,+17,744,Пасмурно,СЗ 2м/с
2017-06-12,+21,742,Малооблачно,З 2м/с,+18,742,Ясно,З 2м/с
2017-06-13,+25,741,Малооблачно,З 4м/с,+21,740,Ясно,З 4м/с
2017-06-14,+22,738,Малооблачно,З 3м/с,+20,739,Малооблачно,З 3м/с
2017-06-15,+20,741,Малооблачно,Ю 2м/с,+17,741,Пасмурно,Ю 2м/с
2017-06-16,+16,740,Переменная облачность,З 2м/с,+18,741,Малооблачно,З 2м/с
2017-06-17,+20,741,Малооблачно,З 2м/с,+14,741,Малооблачно,З 2м/с
2017-06-18,+15,741,Пасмурно,СЗ 1м/с,+16,742,Малооблачно,СЗ 1м/с
2017-06-19,+22,740,Переменная облачность,З 2м/с,+17,740,Переменная облачность,З 2м/с
2017-06-20,+19,739,Ясно,З 2м/с,+17,740,Ясно,З 2м/с
2017-06-21,+25,739,Малооблачно,ЮЗ 2м/с,+21,738,Малооблачно,ЮЗ 2м/с
2017-06-22,+22,740,Малооблачно,З 4м/с,+16,742,Ясно,З 4м/с
2017-06-23,+15,744,Пасмурно,З 1м/с,+15,743,Малооблачно,З 1м/с
2017-06-24,+13,740,Пасмурно,В 2м/с,+13,737,Пасмурно,В 2м/с
2017-06-25,+21,744,Пасмурно,З 4м/с,+17,746,Ясно,З 4м/с
2017-06-26,+25,746,Малооблачно,ЮЗ 2м/с,+22,746,Переменная облачность,ЮЗ 2м/с
2017-06-27,+25,745,Переменная облачность,ЮЗ 2м/с,+19,745,Пасмурно,ЮЗ 2м/с
2017-06-28,+26,746,Малооблачно,З 3м/с,+21,746,Малооблачно,З 3м/с
2017-06-29,+24,748,Малооблачно,З 2м/с,+17,748,Ясно,З 2м/с
2017-06-30,+25,749,Малооблачно,СЗ 2м/с,+18,749,Ясно,СЗ 2м/с
2017-07-1,+21,743,Переменная облачность,ЮВ 2м/с,+24,741,Малооблачно,ЮВ 2м/с
2017-07-2,+31,738,Малооблачно,ЮЗ 3м/с,+25,739,Малооблачно,ЮЗ 3м/с
2017-07-3,+23,742,Пасмурно,З 3м/с,+21,741,Пасмурно,З 3м/с
2017-07-4,+26,743,Малооблачно,З 2м/с,+22,743,Ясно,З 2м/с
2017-07-5,+24,731,Переменная облачность,ЮЗ 7м/с,+17,732,Пасмурно,ЮЗ 7м/с
2017-07-6,+18,737,Пасмурно,З 5м/с,+16,739,Малооблачно,З 5м/с
2017-07-7,+21,743,Малооблачно,ЮЗ 3м/с,+16,743,Переменная облачность,ЮЗ 3м/с
2017-07-8,+20,743,Малооблачно,ЮЗ 3м/с,+17,743,Малооблачно,ЮЗ 3м/с
2017-07-9,+19,743,Переменная облачность,З 3м/с,+15,744,Переменная облачность,З 3м/с
2017-07-10,+21,745,Переменная облачность,ЮЗ 3м/с,+18,745,Переменная облачность,ЮЗ 3м/с
2017-07-11,+19,746,Переменная облачность,СВ 1м/с,+17,746,Переменная облачность,СВ 1м/с
2017-07-12,+21,749,Переменная облачность,СВ 2м/с,+20,749,Ясно,СВ 2м/с
2017-07-13,+24,749,Переменная облачность,ЮВ 1м/с,+21,749,Ясно,ЮВ 1м/с
2017-07-14,+27,750,Ясно,В 2м/с,+22,750,Малооблачно,В 2м/с
2017-07-15,+29,751,Ясно,ЮВ 1м/с,+24,751,Ясно,ЮВ 1м/с
2017-07-16,+30,752,Ясно,СЗ 2м/с,+21,752,Ясно,СЗ 2м/с
2017-07-17,+31,751,Ясно,З 2м/с,+26,749,Ясно,З 2м/с
2017-07-18,+26,749,Малооблачно,З 2м/с,+22,749,Ясно,З 2м/с
2017-07-19,+25,749,Малооблачно,СЗ 3м/с,+22,749,Ясно,СЗ 3м/с
2017-07-20,+26,748,Малооблачно,СВ 2м/с,+23,748,Малооблачно,СВ 2м/с
2017-07-21,+23,747,Малооблачно,ЮВ 2м/с,+19,747,Ясно,ЮВ 2м/с
2017-07-22,+25,748,Малооблачно,СЗ 3м/с,+18,748,Ясно,СЗ 3м/с
2017-07-23,+26,745,Ясно,ЮЗ 2м/с,+22,744,Пасмурно,ЮЗ 2м/с
2017-07-24,+22,746,Пасмурно,СЗ 3м/с,+16,746,Ясно,СЗ 3м/с
2017-07-25,+25,745,Малооблачно,З 3м/с,+17,745,Ясно,З 3м/с
2017-07-26,+25,745,Малооблачно,З 3м/с,+20,745,Ясно,З 3м/с
2017-07-27,+27,747,Ясно,З 1м/с,+19,747,Ясно,З 1м/с
2017-07-28,+32,747,Ясно,З 2м/с,+24,748,Ясно,З 2м/с
2017-07-29,+35,749,Ясно,З 2м/с,+28,748,Ясно,З 2м/с
2017-07-30,+32,745,Малооблачно,В 2м/с,+29,743,Малооблачно,В 2м/с
2017-07-31,+28,744,Переменная облачность,З 2м/с,+24,744,Малооблачно,З 2м/с
2017-08-1,+27,746,Пасмурно,СЗ 3м/с,+23,747,Малооблачно,СЗ 3м/с
2017-08-2,+27,749,Малооблачно,СЗ 3м/с,+22,749,Ясно,СЗ 3м/с
2017-08-3,+27,748,Ясно,ЮЗ 2м/с,+25,746,Ясно,ЮЗ 2м/с
2017-08-4,+28,745,Малооблачно,З 2м/с,+24,745,Ясно,З 2м/с
2017-08-5,+31,742,Переменная облачность,З 3м/с,+25,743,Переменная облачность,З 3м/с
2017-08-6,+27,748,Ясно,З 4м/с,+22,749,Ясно,З 4м/с
2017-08-7,+28,752,Ясно,С 2м/с,+23,750,Ясно,С 2м/с
2017-08-8,+28,748,Малооблачно,С 3м/с,+20,751,Малооблачно,С 3м/с
2017-08-9,+25,752,Малооблачно,С 2м/с,+20,752,Ясно,С 2м/с
2017-08-10,+23,754,Переменная облачность,С 2м/с,+17,754,Ясно,С 2м/с
2017-08-11,+25,752,Малооблачно,ЮЗ 2м/с,+22,749,Ясно,ЮЗ 2м/с
2017-08-12,+26,746,Малооблачно,З 3м/с,+21,748,Малооблачно,З 3м/с
2017-08-13,+23,750,Малооблачно,СВ 2м/с,+19,751,Ясно,СВ 2м/с
2017-08-14,+22,752,Ясно,СВ 2м/с,+18,752,Ясно,СВ 2м/с
2017-08-15,+25,753,Малооблачно,СВ 1м/с,+17,754,Ясно,СВ 1м/с
2017-08-16,+26,756,Малооблачно,С 1м/с,+21,756,Ясно,С 1м/с
2017-08-17,+26,757,Малооблачно,С 1м/с,+21,757,Ясно,С 1м/с
2017-08-18,+25,757,Ясно,СВ 2м/с,+21,756,Ясно,СВ 2м/с
2017-08-19,+26,756,Ясно,С 2м/с,+21,757,Ясно,С 2м/с
2017-08-20,+27,757,Ясно,З 2м/с,+17,757,Ясно,З 2м/с
2017-08-21,+28,755,Ясно,СЗ 1м/с,+25,754,Ясно,СЗ 1м/с
2017-08-22,+30,753,Малооблачно,В 3м/с,+24,753,Ясно,В 3м/с
